Gen	lnL	lnP	TL	Insertion	Deletion	
614800	-36046.1	-980.699	3.08851	0.195947	0.23483	
614900	-36035	-981.646	3.33918	0.192146	0.230275	
615000	-36054.7	-979.873	3.08941	0.192146	0.230275	
615100	-36065.7	-980.416	3.08941	0.192146	0.230275	
615200	-36062.6	-982.213	3.26912	0.192146	0.230275	
615300	-36068	-982.631	3.2566	0.192146	0.230275	
615400	-36034.5	-980.715	3.15553	0.192146	0.230275	
615500	-36039.4	-980.468	3.20537	0.191321	0.228738	
615600	-36036.5	-981.173	3.27588	0.191321	0.228738	
615700	-36036.5	-982.697	3.42834	0.191321	0.228738	
615800	-36041.6	-980.013	3.1778	0.191321	0.228738	
615900	-36051	-980.37	3.1778	0.191321	0.228738	
616000	-36063.5	-983.617	3.43105	0.191321	0.228738	
616100	-36072.8	-983.501	3.38367	0.191321	0.228738	
616200	-36068.2	-983.507	3.38429	0.191321	0.228738	
616300	-36076.2	-981.228	3.12069	0.191321	0.228738	
616400	-36076.1	-980.595	3.25445	0.192004	0.228055	
616500	-36063.6	-980.507	3.29725	0.192004	0.228055	
616600	-36044.5	-980.13	3.34559	0.192004	0.228055	
616700	-36029.3	-978.619	3.24609	0.192004	0.228055	
616800	-36030.6	-978.791	3.24609	0.192004	0.228055	
616900	-36060.6	-979.651	3.24609	0.192004	0.228055	
617000	-36063.8	-980.099	3.24609	0.194837	0.231419	
617100	-36059.4	-980.46	3.2994	0.194837	0.231419	
617200	-36040	-978.818	3.20402	0.194837	0.231419	
617300	-36055.4	-979.162	3.20402	0.194837	0.231419	
617400	-36058.9	-978.99	3.20402	0.194837	0.231419	
617500	-36023.3	-976.964	3.13901	0.194837	0.231419	
617600	-36046.3	-978.544	3.2282	0.194837	0.231419	
617700	-36039.8	-977.855	3.2282	0.194837	0.231419	
617800	-36056.3	-978.912	3.28219	0.194837	0.231419	
617900	-36075.3	-979.883	3.22308	0.199617	0.237098	
618000	-36071.9	-979.33	3.15063	0.199617	0.237098	
618100	-36070	-979.407	3.17552	0.199617	0.237098	
618200	-36077.7	-979.789	3.17928	0.199617	0.237098	
618300	-36095.2	-980.305	3.17928	0.199617	0.237098	
618400	-36080.8	-980.046	3.18785	0.199617	0.237098	
618500	-36088.2	-980.886	3.28901	0.199617	0.237098	
618600	-36086.5	-981.058	3.28901	0.199617	0.237098	
618700	-36077.4	-981.058	3.28901	0.199617	0.237098	
618800	-36077.5	-980.687	3.25192	0.199617	0.237098	
618900	-36087.3	-982.172	3.15446	0.210072	0.249515	
619000	-36080	-982	3.15446	0.210072	0.249515	
619100	-36101.9	-982.065	3.09215	0.210072	0.249515	
619200	-36112.2	-983.544	3.22286	0.210072	0.249515	
619300	-36114	-984.581	3.34372	0.210072	0.249515	
619400	-36117.8	-983.344	3.09064	0.209843	0.249743	
619500	-36115.3	-983.376	3.12857	0.209843	0.249743	
619600	-36109.8	-983.028	3.12857	0.209843	0.249743	
619700	-36124.6	-983.376	3.12857	0.209843	0.249743	
619800	-36132.7	-984.36	3.19221	0.209843	0.249743	
619900	-36169.2	-985.818	3.23354	0.209843	0.249743	
620000	-36147.1	-985.243	3.21088	0.209843	0.249743	
620100	-36167.3	-984.148	3.34647	0.197062	0.234532	
620200	-36162.8	-984.148	3.34647	0.197062	0.234532	
620300	-36157.7	-981.967	3.14575	0.197062	0.234532	
620400	-36161.8	-983.531	3.26734	0.197062	0.234532	
620500	-36150.6	-982.415	3.22538	0.197062	0.234532	
620600	-36153.5	-982.99	3.30034	0.197062	0.234532	
620700	-36150.3	-982.174	3.18393	0.197062	0.234532	
620800	-36162	-983.344	3.26607	0.197062	0.234532	
620900	-36167.9	-984.99	3.43071	0.197062	0.234532	
621000	-36170	-985.164	3.43071	0.197062	0.234532	
621100	-36165.5	-982.455	3.1946	0.197062	0.234532	
621200	-36156.6	-983.381	3.30461	0.197062	0.234532	
621300	-36132.7	-982.351	3.28859	0.197062	0.234532	
621400	-36127.1	-982.624	3.28859	0.197028	0.234566	
621500	-36136.8	-983.713	3.32771	0.197028	0.234566	
621600	-36130.3	-983.364	3.32771	0.197028	0.234566	
621700	-36116.8	-983.538	3.32771	0.197028	0.234566	
621800	-36116.6	-982.264	3.07048	0.203751	0.242569	
621900	-36117.7	-986.344	3.12204	0.202682	0.243639	
622000	-36119.7	-986.752	3.18131	0.202682	0.243639	
622100	-36129.1	-988.861	3.35533	0.202682	0.243639	
622200	-36146.7	-983.717	3.21805	0.203945	0.242376	
622300	-36141.5	-983.199	3.21805	0.203945	0.242376	
622400	-36155.6	-982.014	3.03045	0.203945	0.242376	
622500	-36136.8	-983.829	3.39555	0.198713	0.236158	
622600	-36147.8	-985.787	3.2316	0.197913	0.236958	
622700	-36136.9	-985.607	3.2316	0.197913	0.236958	
622800	-36126.2	-985.247	3.2316	0.197913	0.236958	
622900	-36115.7	-985.637	3.28866	0.197913	0.236958	
623000	-36099	-983.784	3.17536	0.197913	0.236958	
623100	-36117.7	-985.289	3.30787	0.197913	0.236958	
623200	-36098.5	-984.996	3.33343	0.197054	0.23593	
623300	-36105.2	-985.543	3.37009	0.197054	0.23593	
623400	-36110.7	-985.362	3.37009	0.197054	0.23593	
623500	-36087.5	-984.023	3.31721	0.198282	0.2374	
623600	-36082.3	-984.518	3.40269	0.198282	0.2374	
623700	-36079.3	-984.158	3.40269	0.198282	0.2374	
623800	-36080.3	-981.958	3.16471	0.198282	0.2374	
623900	-36096.5	-983.73	3.09667	0.208621	0.249779	
624000	-36083.5	-980.765	3.10689	0.209511	0.24889	
624100	-36085	-982.553	3.26851	0.209511	0.24889	
624200	-36113.3	-982.253	3.16962	0.209511	0.24889	
624300	-36098.1	-981.967	3.17541	0.209511	0.24889	
624400	-36100.1	-982.139	3.17541	0.209511	0.24889	
624500	-36099.3	-982.139	3.17541	0.209511	0.24889	
624600	-36108.2	-982.656	3.17541	0.209511	0.24889	
624700	-36115.2	-981.687	3.15731	0.204338	0.242746	
624800	-36120.1	-981.991	3.17047	0.204338	0.242746	
624900	-36109.7	-981.475	3.17047	0.204338	0.242746	
625000	-36109.4	-982.16	3.20456	0.204338	0.242746	
625100	-36106.1	-981.933	3.19908	0.204338	0.242746	
625200	-36092	-980.879	3.1626	0.204338	0.242746	
625300	-36087.7	-981.249	3.18241	0.204338	0.242746	
625400	-36093.4	-981.422	3.18241	0.204338	0.242746	
625500	-36104.2	-979.936	3.24202	0.193249	0.229572	
625600	-36096.7	-982.225	3.23796	0.192503	0.230318	
625700	-36120.3	-982.761	3.29156	0.192503	0.230318	
625800	-36120.3	-982.096	3.22511	0.192503	0.230318	
625900	-36100.5	-980.555	3.1607	0.192503	0.230318	
626000	-36094	-982.59	3.32255	0.193579	0.231606	
626100	-36107.2	-982.939	3.32165	0.193579	0.231606	
626200	-36112.6	-982.669	3.29464	0.193579	0.231606	
626300	-36094.3	-981.268	3.17241	0.193579	0.231606	
626400	-36096.1	-982.271	3.17241	0.198148	0.237072	
626500	-36101.8	-982.809	3.17241	0.198148	0.237072	
626600	-36103.7	-982.709	3.16237	0.198148	0.237072	
626700	-36106.6	-983.509	3.26035	0.198148	0.237072	
626800	-36095.4	-983.599	3.28721	0.198148	0.237072	
626900	-36104.2	-983.795	3.28721	0.19825	0.23697	
627000	-36096.5	-983.062	3.24958	0.19825	0.23697	
627100	-36079.2	-981.984	3.23103	0.19825	0.23697	
627200	-36060.1	-981.579	3.24405	0.19825	0.23697	
627300	-36055.8	-980.506	3.13671	0.19825	0.23697	
627400	-36063.7	-982.792	3.27612	0.19825	0.23697	
627500	-36060.2	-982.614	3.27612	0.19825	0.23697	
627600	-36061.4	-983.477	3.27612	0.200559	0.23973	
627700	-36050.3	-982.582	3.22228	0.200559	0.23973	
627800	-36047.3	-982.015	3.18338	0.200559	0.23973	
627900	-36022.1	-981.135	3.13108	0.200559	0.23973	
628000	-36031.3	-981.492	3.13108	0.200559	0.23973	
628100	-36024.6	-981.907	3.17266	0.200559	0.23973	
628200	-36030	-982.885	3.23475	0.200559	0.23973	
628300	-36036.6	-983.064	3.23475	0.200559	0.23973	
628400	-36039.1	-982.286	3.23475	0.195394	0.233556	
628500	-36054.5	-982.244	3.23336	0.194453	0.232431	
628600	-36057.3	-981.714	3.16245	0.194453	0.232431	
628700	-36061.8	-982.38	3.19335	0.194453	0.232431	
628800	-36089.3	-984.799	3.32828	0.194453	0.232431	
628900	-36089.6	-984.151	3.20991	0.194453	0.232431	
629000	-36098.9	-984.686	3.20991	0.194453	0.232431	
629100	-36089.6	-984.041	3.16322	0.194453	0.232431	
629200	-36109.3	-984.315	3.13713	0.194453	0.232431	
629300	-36122.3	-982.31	3.196	0.195284	0.2316	
629400	-36120.4	-983.032	3.28523	0.195284	0.2316	
629500	-36107.9	-982.179	3.28523	0.195284	0.2316	
629600	-36115.6	-982.52	3.28523	0.195284	0.2316	
629700	-36095.1	-982.009	3.28523	0.195284	0.2316	
629800	-36062.5	-983.49	3.28523	0.195486	0.233424	
629900	-36041.4	-981.158	3.17347	0.210771	0.24828	
630000	-36064.9	-982.167	3.20889	0.210771	0.24828	
630100	-36079	-982.318	3.19127	0.210771	0.24828	
630200	-36071.1	-981.07	3.09918	0.210771	0.24828	
630300	-36065.8	-981.548	3.14696	0.210771	0.24828	
630400	-36068.5	-981.73	3.13244	0.210771	0.24828	
630500	-36091.9	-982.033	3.09718	0.210771	0.24828	
630600	-36082.8	-985.617	3.11735	0.209254	0.249797	
630700	-36077	-985.263	3.11735	0.209254	0.249797	
630800	-36071	-986.735	3.31767	0.209254	0.249797	
630900	-36057.8	-983.985	3.09575	0.209254	0.249797	
631000	-36063.9	-982.747	3.07882	0.204383	0.243982	
631100	-36059.5	-983.657	3.18752	0.204383	0.243982	
631200	-36061.9	-983.657	3.18752	0.204383	0.243982	
631300	-36075.2	-982.97	3.25238	0.204977	0.243387	
631400	-36084.2	-982.319	3.11849	0.204977	0.243387	
631500	-36067	-983.987	3.22699	0.210783	0.250281	
631600	-36077.1	-983.327	3.10951	0.210783	0.250281	
631700	-36078.5	-983.155	3.10951	0.210783	0.250281	
631800	-36080	-982.983	3.10951	0.210783	0.250281	
631900	-36064.6	-983.11	3.21691	0.208808	0.247935	
632000	-36049.6	-981.516	3.10903	0.208808	0.247935	
632100	-36059.3	-980.175	2.97491	0.208808	0.247935	
632200	-36044.3	-982.286	3.20317	0.208808	0.247935	
632300	-36041.3	-982.286	3.20317	0.208808	0.247935	
632400	-36047.5	-982.848	3.24219	0.208808	0.247935	
632500	-36044.8	-980.587	3.20814	0.202386	0.24031	
632600	-36030.5	-979.9	3.20814	0.202386	0.24031	
632700	-36042.1	-980.196	3.23773	0.202386	0.24031	
632800	-36033.6	-979.624	3.21485	0.202386	0.24031	
632900	-36040	-983.352	3.41024	0.201746	0.24095	
633000	-36031.8	-980.816	3.17444	0.201746	0.24095	
633100	-36028.3	-981.596	3.2524	0.201746	0.24095	
633200	-36034.9	-980.562	3.09573	0.201746	0.24095	
633300	-36021.9	-980.591	3.13411	0.201746	0.24095	
633400	-36036.8	-982.377	3.27725	0.201746	0.24095	
633500	-36038.8	-980.179	3.04246	0.201931	0.240765	
633600	-36025.2	-981.084	3.22864	0.198368	0.236517	
633700	-36038.6	-981.5	3.21747	0.198368	0.236517	
633800	-36042.5	-981.425	3.15717	0.198368	0.236517	
633900	-36027.7	-982.393	3.3419	0.198368	0.236517	
634000	-36023.8	-979.391	3.09446	0.198368	0.236517	
634100	-36021.9	-980.135	3.16885	0.198368	0.236517	
634200	-36032.5	-980.728	3.19304	0.198368	0.236517	
634300	-36021.9	-980.201	3.19304	0.198368	0.236517	
634400	-36026.7	-979.883	3.19304	0.196922	0.234792	
634500	-36035.9	-980.541	2.98123	0.206374	0.246062	
634600	-36027.4	-980.321	3.06475	0.206374	0.246062	
634700	-36041.2	-980.807	3.05998	0.206401	0.246094	
634800	-36056.4	-979.234	3.05998	0.197623	0.235628	
634900	-36041.1	-980.144	3.28178	0.197897	0.235355	
635000	-36063.9	-980.375	3.23553	0.197897	0.235355	
635100	-36068.7	-980.384	3.23553	0.197142	0.234457	
635200	-36101.6	-978.62	3.21125	0.19817	0.233429	
635300	-36114.6	-981.809	3.21125	0.196871	0.234729	
635400	-36075.4	-980.116	3.16509	0.196871	0.234729	
635500	-36077.4	-981.374	3.25567	0.196871	0.234729	
635600	-36062.5	-981.198	3.25567	0.196871	0.234729	
635700	-36075	-981.078	3.33046	0.200695	0.237581	
635800	-36069.3	-980.4	3.29634	0.200695	0.237581	
635900	-36071.2	-978.298	3.10305	0.200695	0.237581	
636000	-36043.1	-978.899	3.24748	0.200695	0.237581	
636100	-36035.4	-978.393	3.24748	0.200695	0.237581	
636200	-36038.7	-977.583	3.13277	0.200695	0.237581	
636300	-36025.1	-978.493	3.29124	0.200695	0.237581	
636400	-36023	-977.012	3.28506	0.194968	0.230801	
636500	-36030.2	-977.18	3.28506	0.194968	0.230801	
636600	-36042.6	-977.518	3.28506	0.194968	0.230801	
636700	-36035.6	-977.95	3.31143	0.194968	0.230801	
636800	-36049.8	-976.352	3.13477	0.194968	0.230801	
636900	-36040.8	-976.28	3.14436	0.194968	0.230801	
637000	-36049.4	-977.684	3.26793	0.194968	0.230801	
637100	-36041.1	-978.936	3.44378	0.194968	0.230801	
637200	-36036.9	-977.075	3.22389	0.194968	0.230801	
637300	-36059.3	-977.75	3.22389	0.194968	0.230801	
637400	-36061.9	-978.287	3.27759	0.194968	0.230801	
637500	-36065.3	-981.772	3.2478	0.210744	0.249477	
637600	-36063.6	-982.595	3.24577	0.210744	0.249477	
637700	-36069.4	-982.02	3.1541	0.210666	0.249555	
637800	-36080.7	-982.15	3.16706	0.210666	0.249555	
637900	-36100.1	-982.997	3.16706	0.210666	0.249555	
638000	-36105.9	-984.883	3.33872	0.210666	0.249555	
638100	-36110.1	-980.605	3.33872	0.190311	0.225442	
638200	-36103.5	-980.655	3.37751	0.190311	0.225442	
638300	-36109.7	-980.502	3.32835	0.190311	0.225442	
638400	-36114.2	-980.671	3.32835	0.190311	0.225442	
638500	-36083.9	-979.676	3.26845	0.190203	0.22555	
638600	-36071.8	-979.848	3.26845	0.193332	0.229261	
638700	-36064.9	-976.947	3.26845	0.194363	0.228231	
638800	-36065.7	-978.986	3.29305	0.193506	0.229088	
638900	-36082.4	-979.172	3.29085	0.192137	0.227467	
639000	-36094	-978.659	3.20587	0.192137	0.227467	
639100	-36074.3	-981.176	3.28139	0.202523	0.239763	
639200	-36073.1	-981.514	3.28139	0.202523	0.239763	
639300	-36058	-981.312	3.19152	0.201915	0.240371	
639400	-36067.8	-982.537	3.24422	0.201915	0.240371	
639500	-36065.1	-982.362	3.24422	0.201915	0.240371	
639600	-36073.7	-982.711	3.24422	0.201915	0.240371	
639700	-36087.1	-983.06	3.24422	0.201915	0.240371	
639800	-36093.2	-982.962	3.24422	0.201469	0.23984	
639900	-36067	-981.625	3.23253	0.201469	0.23984	
640000	-36063.2	-982.243	3.2944	0.201469	0.23984	
640100	-36069.7	-982.14	3.2944	0.200997	0.239278	
640200	-36052.3	-980.678	3.20055	0.200997	0.239278	
640300	-36070.6	-981.201	3.20055	0.200997	0.239278	
640400	-36085.8	-982.072	3.21791	0.200997	0.239278	
640500	-36066.1	-980.551	3.21791	0.198033	0.23575	
640600	-36068.9	-985.141	3.21791	0.196701	0.237082	
640700	-36059	-985.141	3.21791	0.196701	0.237082	
640800	-36059.7	-985.459	3.2311	0.196701	0.237082	
640900	-36055.1	-986.103	3.21813	0.200206	0.241306	
641000	-36073.2	-986.849	3.21813	0.200206	0.241306	
641100	-36057.3	-988.208	3.41001	0.200206	0.241306	
641200	-36066.6	-983.688	3.20328	0.200923	0.240589	
641300	-36080.3	-984.048	3.20328	0.200923	0.240589	
641400	-36076	-985.042	3.32072	0.200923	0.240589	
641500	-36073	-986.269	3.29658	0.205144	0.245643	
641600	-36082.1	-986.809	3.29658	0.205144	0.245643	
641700	-36069.2	-985.111	3.19881	0.205144	0.245643	
641800	-36057.7	-986.445	3.31418	0.205144	0.245643	
641900	-36095.3	-987.022	3.26378	0.205144	0.245643	
642000	-36114	-986.082	3.23831	0.20535	0.245437	
642100	-36095	-985.734	3.27485	0.20535	0.245437	
642200	-36083.8	-983.572	3.05868	0.20535	0.245437	
642300	-36066.6	-982.859	3.05868	0.20535	0.245437	
642400	-36041	-984.365	3.33407	0.20535	0.245437	
642500	-36030.2	-983.398	3.2731	0.20535	0.245437	
642600	-36018.6	-982.966	3.19411	0.205014	0.245773	
642700	-36032.9	-984.098	3.25298	0.205014	0.245773	
642800	-36047.4	-984.266	3.19718	0.205014	0.245773	
642900	-36069	-982.943	3.04683	0.205014	0.245773	
643000	-36062.1	-984.469	3.19942	0.205014	0.245773	
643100	-36068.2	-985.013	3.19942	0.205014	0.245773	
643200	-36051.3	-983.447	3.13345	0.205014	0.245773	
643300	-36083.8	-984.172	3.13345	0.205014	0.245773	
643400	-36091.2	-984.902	3.23568	0.203682	0.244175	
643500	-36087.9	-982.956	3.15885	0.20404	0.243817	
643600	-36075.7	-983.564	3.2196	0.20404	0.243817	
643700	-36084.5	-984.521	3.26188	0.20404	0.243817	
643800	-36094	-984.855	3.24184	0.20404	0.243817	
643900	-36092.8	-985.033	3.24184	0.20404	0.243817	
644000	-36115.6	-982.445	3.35214	0.205846	0.242012	
644100	-36106	-979.479	3.17272	0.199712	0.234801	
644200	-36113.3	-980.637	3.17272	0.199351	0.235162	
644300	-36117.2	-982.671	3.35959	0.199351	0.235162	
644400	-36104.1	-981.054	3.23094	0.199351	0.235162	
644500	-36097.3	-981.054	3.23094	0.199351	0.235162	
644600	-36097.1	-982.615	3.32099	0.199351	0.235162	
644700	-36109.8	-983.525	3.40571	0.197367	0.232821	
644800	-36113.1	-983.462	3.39934	0.197367	0.232821	
644900	-36094.2	-983.923	3.34207	0.196735	0.233452	
645000	-36092.2	-983.936	3.36048	0.196735	0.233452	
645100	-36100.5	-986.443	3.26395	0.195858	0.234329	
645200	-36099	-986.636	3.24998	0.196556	0.235163	
645300	-36077.2	-987.959	3.14864	0.208828	0.249846	
645400	-36069	-986.037	3.15308	0.209342	0.249332	
645500	-36066.7	-986.412	3.20802	0.209342	0.249332	
645600	-36062.5	-988.476	3.4144	0.209342	0.249332	
645700	-36054	-985.074	3.10919	0.209342	0.249332	
645800	-36047.7	-984.899	3.10919	0.209342	0.249332	
645900	-36050.7	-985.269	3.28594	0.209936	0.248738	
646000	-36031	-984.433	3.2363	0.209936	0.248738	
646100	-36026.1	-984.094	3.2363	0.209936	0.248738	
646200	-36037.3	-982.784	3.08831	0.209936	0.248738	
646300	-36020.3	-984.239	3.26769	0.209936	0.248738	
646400	-36003.7	-982.922	3.29312	0.205849	0.243895	
646500	-36013	-983.43	3.29312	0.205849	0.243895	
646600	-36015.6	-982.096	3.29312	0.19819	0.234821	
646700	-36023.1	-982.435	3.29312	0.19819	0.234821	
646800	-36010.5	-981.13	3.21348	0.19819	0.234821	
646900	-35998.3	-981.971	3.29751	0.19819	0.234821	
647000	-35999.2	-982.992	3.39968	0.19819	0.234821	
647100	-35993.7	-980.921	3.22646	0.19819	0.234821	
647200	-36012.5	-982.662	3.3327	0.19819	0.234821	
647300	-35970.3	-980.796	3.3327	0.19819	0.234821	
647400	-35970.1	-980.626	3.3327	0.19819	0.234821	
647500	-35979.8	-981.814	3.36668	0.19819	0.234821	
647600	-35985.6	-979.575	3.22751	0.19819	0.234821	
647700	-35978	-981.862	3.2266	0.197366	0.235645	
647800	-35975.7	-981.862	3.2266	0.197366	0.235645	
647900	-35982.9	-981.902	3.23059	0.197366	0.235645	
648000	-36001.2	-982.788	3.23059	0.197366	0.235645	
648100	-35992.8	-982.256	3.23059	0.197366	0.235645	
648200	-35996.2	-982.256	3.23059	0.197366	0.235645	
648300	-35986.7	-982.458	3.3217	0.197366	0.235645	
648400	-35985.2	-979.484	3.23468	0.198048	0.234963	
648500	-35978.5	-980.291	3.29824	0.198048	0.234963	
648600	-35961.7	-978.524	3.18988	0.198048	0.234963	
648700	-35958.7	-978.695	3.18988	0.198048	0.234963	
648800	-35987.2	-979.668	3.16756	0.198048	0.234963	
648900	-36006.4	-981.193	3.23459	0.198048	0.234963	
649000	-36020.7	-983.182	3.41647	0.198048	0.234963	
649100	-36007.2	-982.12	3.39567	0.198048	0.234963	
649200	-35985.6	-982.639	3.22472	0.197176	0.235835	
649300	-35981.7	-982.281	3.22472	0.197176	0.235835	
649400	-35969.6	-981.738	3.24206	0.197176	0.235835	
649500	-35968.1	-981.559	3.24206	0.197176	0.235835	
649600	-35935.6	-979.848	3.2142	0.197176	0.235835	
649700	-35958.6	-980.565	3.2142	0.197176	0.235835	
649800	-35944.4	-979.848	3.2142	0.197176	0.235835	
649900	-35923	-979.92	3.25715	0.197176	0.235835	
650000	-35931.4	-980.09	3.23837	0.197176	0.235835	
650100	-35945.5	-981.145	3.23645	0.197176	0.235835	
650200	-35939	-979.895	3.14722	0.197176	0.235835	
650300	-35929.2	-979	3.14722	0.197176	0.235835	
650400	-35923.2	-980.399	3.26929	0.197176	0.235835	
650500	-35930.6	-981.516	3.38093	0.197176	0.235835	
650600	-35935.5	-980.362	3.21185	0.197176	0.235835	
650700	-35948.3	-979.445	3.13804	0.197176	0.235835	
650800	-35924.8	-979.251	3.20813	0.197176	0.235835	
650900	-35938.6	-977.826	3.06567	0.197176	0.235835	
651000	-35945.1	-979.861	3.21547	0.197176	0.235835	
651100	-35954.3	-981.318	3.30746	0.197176	0.235835	
651200	-35964.2	-981.497	3.30746	0.197176	0.235835	
651300	-35957.4	-980.279	3.16775	0.197176	0.235835	
651400	-35966	-981.405	3.20874	0.197176	0.235835	
651500	-35964.7	-981.047	3.20874	0.197176	0.235835	
651600	-35965	-979.071	3.18833	0.197894	0.235117	
651700	-35956	-978.801	3.21304	0.197894	0.235117	
651800	-35957.4	-979.951	3.31079	0.197894	0.235117	
651900	-35964.1	-979.724	3.2708	0.197894	0.235117	
652000	-35961.2	-979.154	3.26552	0.197894	0.235117	
652100	-35951.8	-978.809	3.26552	0.197894	0.235117	
652200	-35956.8	-979.203	3.25322	0.197894	0.235117	
652300	-35951.9	-979.203	3.25322	0.197894	0.235117	
652400	-35964	-977.293	3.07945	0.197894	0.235117	
652500	-35951.3	-978.838	3.26843	0.197894	0.235117	
652600	-35962.6	-979.22	3.23766	0.197894	0.235117	
652700	-35974	-979.392	3.23766	0.197894	0.235117	
652800	-35962.6	-979.392	3.23766	0.197894	0.235117	
652900	-35941.4	-977.84	3.16859	0.197894	0.235117	
653000	-35944.9	-978.157	3.21756	0.197894	0.235117	
653100	-35926.2	-975.582	3.11519	0.197894	0.235117	
653200	-35916.4	-974.419	3.11519	0.19494	0.231607	
653300	-35917.1	-975.749	3.21369	0.19494	0.231607	
653400	-35928.9	-977.396	3.21369	0.194588	0.231959	
653500	-35920.4	-977.335	3.27793	0.194588	0.231959	
653600	-35932.1	-978.576	3.3428	0.196486	0.234222	
653700	-35913.2	-977.522	3.3428	0.196486	0.234222	
653800	-35901.1	-977.064	3.26186	0.196486	0.234222	
653900	-35907.3	-976.975	3.25298	0.196486	0.234222	
654000	-35906.5	-974.959	3.06897	0.196486	0.234222	
654100	-35897	-975.311	3.06897	0.196486	0.234222	
654200	-35884.7	-976.146	3.20522	0.196486	0.234222	
654300	-35903.6	-976.455	3.20522	0.195491	0.233036	
654400	-35896.6	-976.279	3.20522	0.195491	0.233036	
654500	-35883	-974.445	3.42346	0.179574	0.214061	
654600	-35886.4	-971.809	3.39093	0.1805	0.213135	
654700	-35871.5	-970.732	3.34964	0.1805	0.213135	
654800	-35893.7	-971.563	3.34964	0.1805	0.213135	
654900	-35901.3	-971.999	3.38568	0.18073	0.212905	
655000	-35888.9	-977.614	3.42849	0.178873	0.214762	
655100	-35877.4	-977.797	3.42849	0.178873	0.214762	
655200	-35859.7	-978.957	3.42198	0.178708	0.215415	
655300	-35865.7	-979.842	3.42543	0.180026	0.217003	
655400	-35895.9	-981.093	3.41977	0.180026	0.217003	
655500	-35892.5	-979.321	3.11852	0.185651	0.223783	
655600	-35890.8	-981.266	3.33165	0.185651	0.223783	
